reviewer_id,store_name,category,store_address,latitude ,longitude,rating_count,review_time,review,rating,sentiment
14346,McDonald's,Fast food restaurant,"25200 I-10 Lot 2, San Antonio, TX 78257, United States",29.6762669,-98.6345801,"1,460",3 years ago,"A little slow in service wait,  food same McDonald's,  clean location",4 stars,neutral
3294,McDonald's,Fast food restaurant,"429 7th Ave, New York, NY 10001, United States",40.7505058,-73.990583,"2,052",a year ago,They are the most slowest people ever,1 star,neutral
30116,McDonald's,Fast food restaurant,"9814 International Dr, Orlando, FL 32819, United States",28.4238144,-81.4612421,"5,468",2 years ago,We're here the other night about 2:00 a.m. they're very kind and considerate the fries were a little late so they offered me an extra set plus the ones that were not bad in my opinion but may have been a minute older so thanks to them and their service and tasty food,5 stars,positive
6238,McDonald's,Fast food restaurant,"490 8th Ave, New York, NY 10001, United States",40.7525294,-73.9928762,"3,902",2 years ago,"its ok, right now any other Mcd store. They are all mostly empty, if not then 2-3 people waiting in front of you.
The employees are really friendly and polite.",3 stars,neutral
11424,McDonald's,Fast food restaurant,"1121 Garnet Ave, San Diego, CA 92109, United States",32.7976607,-117.2494697,"1,159",6 years ago,"McDonalds food is still disgusting.. Cost of all items has went up and the food tastes even worse.. Imagine that.. This McDonald's is all around from service, quality of food to cleanliness of the restaurant is horrible..",1 star,neutral
20062,McDonald's,Fast food restaurant,"621 Broadway, Newark, NJ 07104, United States",40.7719101,-74.1614754,"1,564",5 years ago,"The chicken nuggets were overly greasy and seemed like they were reheated, and the staff lacked basic customer service skills.",1 star,neutral
6911,McDonald's,Fast food restaurant,"490 8th Ave, New York, NY 10001, United States",40.7525294,-73.9928762,"3,902",3 years ago,Most terrible MC Donald's I've ever visited,1 star,negative
32334,McDonald's,Fast food restaurant,"3501 Biscayne Blvd, Miami, FL 33137, United States",25.8099996,-80.1890981,"2,810",8 months ago,New remodel makes it way more closed off and industrial and cold. You get wet sitting under a/c vent. Printer didnï¿½ï¿½ï¿½ï,2 stars,negative
8282,McDonald's,Fast food restaurant,"11382 US-441, Orlando, FL 32837, United States",28.3999863,-81.4051029,"1,861",3 years ago,It's Mickey D's lol,5 stars,neutral
25942,McDonald's,Fast food restaurant,"3501 Biscayne Blvd, Miami, FL 33137, United States",25.8099996,-80.1890981,"2,808",11 months ago,"Disgusting as always , I think they pre make the burgers a day ahead , the bread cheese and the patty is old , fries fells still frozen lol or they wish to be frozen",1 star,negative
6507,McDonald's,Fast food restaurant,"490 8th Ave, New York, NY 10001, United States",40.7525294,-73.9928762,"3,902",4 years ago,Managed a good morning crowd with good time between order and getting the meal. Appropriately polite too.,4 stars,positive
17891,ýýýMcDonald's,Fast food restaurant,"702-2 Haddonfield-Berlin Rd, Voorhees Township, NJ 08043, United States",39.8520594,-74.9810994,933,3 years ago,disapointed ,1 star,neutral
12508,McDonald's,Fast food restaurant,"501 W Imperial Hwy, Los Angeles, CA 90044, United States",33.9312613,-118.2829548,"2,722",a year ago,I would  Give this McDonald's 0 stars if I could they don't only forget your sauces for your nuggets but they give you a Burger with a paper still on the Patty cooked with cheese on it. I bit into my Burger and I chewed it right away I tasted the paper.. Took my Burger apart and found the paper that's on the Burger Patty before it's cooked . Be more careful. People could get sick if they eat that.  It would be nice if I could get my money back for this.,1 star,neutral
7463,McDonald's,Fast food restaurant,"550 Lawrence Expy, Sunnyvale, CA 94086, United States",37.3854949,-121.9954211,"1,562",a year ago,Quick service,5 stars,neutral
31504,McDonald's,Fast food restaurant,"632 S R L Thornton Freeway Service Rd, Dallas, TX 75203, United States",32.7445961,-96.8122859,"2,658",4 years ago,Service was bad waited a long time for my food and coffee. Then they gave me the wrong coffee,2 stars,negative
30254,McDonald's,Fast food restaurant,"9814 International Dr, Orlando, FL 32819, United States",28.4238144,-81.4612421,"5,468",a year ago,Horrible customer service tried to order at the register and the manager talked to me like I was a child and had to order at the kiosk. Mean while half the kiosk in the building was not working.,1 star,neutral
16368,McDonald's,Fast food restaurant,"10901 Riverside Dr, North Hollywood, CA 91602, United States",34.1525074,-118.3679036,"1,795",2 months ago,"2 lanes, moves super fast.",5 stars,neutral
33226,McDonald's,Fast food restaurant,"3501 Biscayne Blvd, Miami, FL 33137, United States",25.8099996,-80.1890981,"2,810",8 months ago,"Horrible experience. Good location, however the structure is terrible and disorganized. I waited almost 40 minutes for my order to be ready. The staff are nice, however the whole service is a mess.",1 star,positive
18336,McDonald's,Fast food restaurant,"1100 N US Hwy 377, Roanoke, TX 76262, United States",33.0093179,-97.2229254,998,a year ago,Ordered a mcgriddle. Got a mcempty. Horrendous place.,1 star,neutral
18464,McDonald's,Fast food restaurant,"1100 N US Hwy 377, Roanoke, TX 76262, United States",33.0093179,-97.2229254,998,11 months ago,Definitely Mackey d's,4 stars,neutral
7995,McDonald's,Fast food restaurant,"11382 US-441, Orlando, FL 32837, United States",28.3999863,-81.4051029,"1,861",2 years ago,Customer service was great. The food was hot and good.,5 stars,positive
29982,McDonald's,Fast food restaurant,"9814 International Dr, Orlando, FL 32819, United States",28.4238144,-81.4612421,"5,468",3 months ago,What an awful place. Unless I am desperate I will never return here.,1 star,neutral
18928,McDonald's,Fast food restaurant,"1100 N US Hwy 377, Roanoke, TX 76262, United States",33.0093179,-97.2229254,998,4 years ago,Neutral,3 stars,neutral
14002,McDonald's,Fast food restaurant,"6875 Sand Lake Rd, Orlando, FL 32819, United States",28.4503866,-81.4714142,"19,671",a year ago,Was very busy. But food was great and made quickly. We didnï¿½ï¿½ï¿½ï¿½ï¿½ï¿½ï¿½ï¿½ï¿½ï¿½ï¿½ï¿½ï¿½ï¿½ï¿½ï¿½ï¿½ï¿½ï¿½ï¿½ï¿½ï¿½ï¿½ï¿½ï¿½ï¿½ï¿½t get a chance to go up stairs because of the crowd but the kids enjoyed the fish tank,5 stars,positive
21437,McDonald's,Fast food restaurant,"By Mandalay Bay, 3999 S Las Vegas Blvd, Las Vegas, NV 89119, United States",36.0902437,-115.1758223,"2,365",4 years ago,I will never here again I asked. For hot fries an a pie an even waited for the pie to be so call. Being cooked it never was brought out so that it for me for life,1 star,neutral
22033,McDonald's,Fast food restaurant,"By Mandalay Bay, 3999 S Las Vegas Blvd, Las Vegas, NV 89119, United States",36.0902437,-115.1758223,"2,365",4 years ago,Yuck,1 star,neutral
33069,McDonald's,Fast food restaurant,"3501 Biscayne Blvd, Miami, FL 33137, United States",25.8099996,-80.1890981,"2,810",4 years ago,Great service,4 stars,positive
13037,McDonald's,Fast food restaurant,"1540 2nd St, Santa Monica, CA 90405, United States",34.0122192,-118.4945396,"3,380",5 months ago,The worker could not get my order on time and had an attitude,1 star,neutral
21822,McDonald's,Fast food restaurant,"By Mandalay Bay, 3999 S Las Vegas Blvd, Las Vegas, NV 89119, United States",36.0902437,-115.1758223,"2,365",2 years ago,"Long line , only breakfast ï¿½ï¿½ï¿",4 stars,neutral
29948,McDonald's,Fast food restaurant,"9814 International Dr, Orlando, FL 32819, United States",28.4238144,-81.4612421,"5,468",2 months ago,MacDonalds use to be a fast and friendly palace to order food what a disappointing restaurant with service and attitude!,2 stars,neutral
26652,McDonald's,Fast food restaurant,"10901 Riverside Dr, North Hollywood, CA 91602, United States",34.1525074,-118.3679036,"1,794",6 months ago,"The rest room was clean, I was craving French fries plus chicken nuggets and I got them, they were nice and crisp",5 stars,neutral
22655,McDonald's,Fast food restaurant,2476 Kalï¿½ï¿½ï¿½ï¿½ï¿½ï¿½ï¿½ï¿½ï¿½ï¿½ï¿½ï¿½ï¿½ï¿½ï¿½,,,"2,175",4 years ago,"Friendly staff, easy to order with touch screen devices.",5 stars,neutral
13702,McDonald's,Fast food restaurant,"6875 Sand Lake Rd, Orlando, FL 32819, United States",28.4503866,-81.4714142,"19,671",a year ago,"The place is great!!
The service was fine, I wait for more attention. I'm from Colombia, therefore, We are more service and ï¿½ï¿½ï¿½ï¿½ï¿½ï¿½ï¿½ï¿½ï¿½ï¿½ï¿½ï¿½ï¿½ï¿½ï¿½ï¿½ï¿½ï¿½ï¿½ï¿½ï¿½ï¿½ï¿½ï¿½ï¿½ï¿½ï¿½ï¿½ï¿½ï¿½ï¿½ï¿½ï¿½ï¿½ï¿½ï¿½ in the attention to clients.

Today We had to pay for the spacy Bufalo. ï¿½ï¿½ï¿½ï¿½ï¿½ï¿½ï¿½ï¿½ï¿½ï¿½ï¿½ï¿½ï¿½ï¿½ï¿½ï¿½ï¿½ï¿½ï",4 stars,positive
3089,McDonald's,Fast food restaurant,"429 7th Ave, New York, NY 10001, United States",40.7505058,-73.990583,"2,052",11 months ago,It's not the same good tasting food like the 60s70s and 80s it's garbage now except for some of the breakfast food,1 star,positive
24508,McDonald's,Fast food restaurant,"9814 International Dr, Orlando, FL 32819, United States",28.4238144,-81.4612421,"5,466",4 years ago,"I couldn't tell you much about the food or service because it wasn't open. Supposedly 24 hour location but closed for maintenance.  The sign had been updated closed from 11pm to 4am and then changed again to 5am. I gave up hope at 5:20am when it didn't look like it was going to happen.  Oh well, good luck!",1 star,positive
20941,McDonald's,Fast food restaurant,"2400 Alliance Gateway Fwy, Fort Worth, TX 76177, United States",32.9580411,-97.3076518,957,2 years ago,Good ,4 stars,positive
31297,McDonald's,Fast food restaurant,"632 S R L Thornton Freeway Service Rd, Dallas, TX 75203, United States",32.7445961,-96.8122859,"2,658",3 years ago,Fancy Mcdonalds.  Zoo theme nice.  Everybody friendly. Had a hard working young man named Nathan.  He was doing everything. Working hard.  All over the restaurant.  Just wanted to let him know somebody noticed.,5 stars,neutral
6629,McDonald's,Fast food restaurant,"490 8th Ave, New York, NY 10001, United States",40.7525294,-73.9928762,"3,902",6 years ago,It's a mcdonalds! You know what you are going to get.  This one had more than it fair share of homeless and you had to queue to get the key for the bathroom,3 stars,neutral
9160,McDonald's,Fast food restaurant,"210 5th S, Salt Lake City, UT 84106, United States",40.7590573,-111.8973832,"3,243",4 years ago,If you ask me this is the best place to go if you're looking for a good fast food restaurant for breakfast.,5 stars,positive
26210,McDonald's,Fast food restaurant,"3501 Biscayne Blvd, Miami, FL 33137, United States",25.8099996,-80.1890981,"2,808",6 years ago,best managed store in MIA.  the others could learn alot from these guys.  But it's location at 36th and Biscayne makes access in and out a challenge.,5 stars,neutral
956,McDonald's,Fast food restaurant,"1698 US-209, Brodheadsville, PA 18322, United States",40.9220806,-75.3999187,"1,028",5 years ago,Waited at drive through for about 30 mins and I was only the 3rd car away from pick up window. Very nice staff but the wait was frustrating,3 stars,neutral
31969,McDonald's,Fast food restaurant,"632 S R L Thornton Freeway Service Rd, Dallas, TX 75203, United States",32.7445961,-96.8122859,"2,658",6 years ago,Very fast,4 stars,neutral
16757,McDonald's,Fast food restaurant,"10901 Riverside Dr, North Hollywood, CA 91602, United States",34.1525074,-118.3679036,"1,795",5 years ago,This company screws the world with its artery choking grease burgers.,1 star,neutral
13788,McDonald's,Fast food restaurant,"6875 Sand Lake Rd, Orlando, FL 32819, United States",28.4503866,-81.4714142,"19,671",4 weeks ago,Kids had a great time! Hard to find play areas these days. Great selection of arcade games. Our cheeseburgers were cold however i saw more customers opt for the pizza and philly cheesesteak.,4 stars,positive
11568,McDonald's,Fast food restaurant,"1121 Garnet Ave, San Diego, CA 92109, United States",32.7976607,-117.2494697,"1,159",2 years ago,Great way to end a beautiful date night ï¿½ï¿½ï¿,5 stars,positive
12002,McDonald's,Fast food restaurant,"1044 US-11, Champlain, NY 12919, United States",44.9814099,-73.4598199,"1,306",4 years ago,It's one of the most techi mcdonalds out there.  However it does occasionally take more than a few minutes to get your food in the drive through on a busy day.  You're better off to go in an order from the kiosk and sit at the tables.  They all have flowers on them.,4 stars,neutral
22595,McDonald's,Fast food restaurant,2476 Kalï¿½ï¿½ï¿½ï¿½ï¿½ï¿½ï¿½ï¿½ï¿½ï¿½ï¿½ï¿½ï¿½ï¿½ï¿½,,,"2,175",4 years ago,Foods fresh but they are the slowest MacDonald's I've ever been too.,3 stars,positive
15592,McDonald's,Fast food restaurant,"8500 US-290, Austin, TX 78724, United States",30.3291349,-97.6606295,"1,406",4 years ago,"I love this restaurant. This is one of my favorite places ever to grab some food. The service is high quality, kind employees and really fast. I love it.",5 stars,neutral
10437,McDonald's,Fast food restaurant,"690 Alameda St, Los Angeles, CA 90021, United States",34.0352699,-118.2382063,"2,614",7 years ago,Horrible !! Didn't receive the complete order and the burger wasn't done correctly and it smelled disgusting.  Will not be coming here ever in my life rather starve,1 star,neutral
8653,McDonald's,Fast food restaurant,"210 5th S, Salt Lake City, UT 84106, United States",40.7590573,-111.8973832,"3,243",6 years ago,"They charged me for a medium drink for my nieces happy meal, didn't ask for a medium drink. The guy who handed me my food barely acknowledged we were there at the window. He practically threw our food in our window while not even looking. Almost dropped our drinks. He was just shoving our food and drinks out his window blindly. I asked him why we had a medium drink he said he didn't know because it was all automatic. The cashier didn't give us our receipt so I asked him if I could get a copy of my receipt. He stormed off and comes back about a minute later shoves the receipt in my face and tells me if I want a copy of my receipt I need to ask at the first window. I just wanted to know about the medium drink otherwise I wouldn't have needed a copy of my receipt or if the cashier would have given me one I wouldn't have had to ask. Worst McDonald's I have ever been to. Never making that mistake again.",1 star,positive
2852,McDonald's,Fast food restaurant,"72-69 Kissena Blvd, Queens, NY 11367, United States",40.7274006,-73.8124604,"2,193",5 years ago,Filthy AF,1 star,neutral
2892,McDonald's,Fast food restaurant,"72-69 Kissena Blvd, Queens, NY 11367, United States",40.7274006,-73.8124604,"2,193",5 years ago,convenient,5 stars,neutral
6800,McDonald's,Fast food restaurant,"490 8th Ave, New York, NY 10001, United States",40.7525294,-73.9928762,"3,902",4 years ago,But my child almost  got taking away from me  bc of a homeless  man,3 stars,neutral
13931,McDonald's,Fast food restaurant,"6875 Sand Lake Rd, Orlando, FL 32819, United States",28.4503866,-81.4714142,"19,671",4 weeks ago,"Worst service ever!
45 mins for a cheese pizza! on a fast food!  My mistake trying out a pizza on a burger place...all hype biggest mcdonald...never gonna go/eat in this location again!!!! And yeah pizza tasted awful...",1 star,neutral
4417,McDonald's,Fast food restaurant,"724 Broadway, New York, NY 10003, United States",40.7291264,-73.9932643,"1,670",4 years ago,They always have my coffee ready when they see me.,5 stars,neutral
27822,McDonald's,Fast food restaurant,"5725 W Irlo Bronson Memorial Hwy, Kissimmee, FL 34746, United States",28.3335081,-81.5137384,"5,567",a year ago,"Great for post Disney/Universal tourist dinner    Amazing quick service, fresh food, super easy self service option. I asked for no salt fries and no salt fresh fries is what I got. I was hangry after being denied service at Checkers (they were not accepting walk up orders at 9pm).",5 stars,positive
23740,McDonald's,Fast food restaurant,"1415 E State Rd, Fern Park, FL 32730, United States",28.6553497,-81.3426916,"1,617",3 months ago,Great service and great crew,5 stars,positive
29952,McDonald's,Fast food restaurant,"9814 International Dr, Orlando, FL 32819, United States",28.4238144,-81.4612421,"5,468",5 years ago,"Love their new chicken tenders, it's about time McD's start picking up their game!",5 stars,neutral
28123,McDonald's,Fast food restaurant,"5725 W Irlo Bronson Memorial Hwy, Kissimmee, FL 34746, United States",28.3335081,-81.5137384,"5,567",a year ago,"Slowest, most under staffed McDonald's I have ever been, everyone honking on the drive trun, people screaming they have been waiting forever, very stressful environment.",2 stars,neutral
14941,McDonald's,Fast food restaurant,"111 Madison St, Oak Park, IL 60302, United States",41.8796564,-87.7779131,"1,454",a year ago,Staff is rude. Im done.,1 star,neutral
23011,McDonald's,Fast food restaurant,"5725 W Irlo Bronson Memorial Hwy, Kissimmee, FL 34746, United States",28.3335081,-81.5137384,"5,566",10 months ago,Worst MCdonalds experience ever. 40 minutes and counting and no order. Don't ever stop here unless you want to get extremely mad,1 star,neutral
18369,McDonald's,Fast food restaurant,"1100 N US Hwy 377, Roanoke, TX 76262, United States",33.0093179,-97.2229254,998,6 years ago,"Fun for the kids, the staff was nice, and the food was good for McDonald's. The AC was great :)",4 stars,positive
8089,McDonald's,Fast food restaurant,"11382 US-441, Orlando, FL 32837, United States",28.3999863,-81.4051029,"1,861",a year ago,Make sure you have the app so you dave money and get free stuff,5 stars,neutral
22240,McDonald's,Fast food restaurant,2476 Kalï¿½ï¿½ï¿½ï¿½ï¿½ï¿½ï¿½ï¿½ï¿½ï¿½ï¿½ï¿½ï¿½ï¿½ï¿½,,,"2,175",4 months ago,Kiosks all broken. Long line. One person working check out. Slow and bad experience,1 star,negative
29534,McDonald's,Fast food restaurant,"1415 E State Rd, Fern Park, FL 32730, United States",28.6553497,-81.3426916,"1,618",5 years ago,Excellent ,5 stars,positive
6193,McDonald's,Fast food restaurant,"490 8th Ave, New York, NY 10001, United States",40.7525294,-73.9928762,"3,902",3 years ago,"""Payment Warning!"" The non-American foreigners who run this restaurant is the only McDonald's in United States that do not accept Discover Card for payment.",1 star,neutral
21078,McDonald's,Fast food restaurant,"2400 Alliance Gateway Fwy, Fort Worth, TX 76177, United States",32.9580411,-97.3076518,957,2 years ago,Good ,4 stars,positive
31320,McDonald's,Fast food restaurant,"632 S R L Thornton Freeway Service Rd, Dallas, TX 75203, United States",32.7445961,-96.8122859,"2,658",2 years ago,No matter how many cars are in line they get you through pretty fast. when I got to the window I wanted to get an extra order of fries and they told me they couldn't sell them to me.,4 stars,negative
31245,McDonald's,Fast food restaurant,"632 S R L Thornton Freeway Service Rd, Dallas, TX 75203, United States",32.7445961,-96.8122859,"2,658",4 years ago,"Didnt have the toys for happy meal that they had out in display, disappointing for 3 yr old. The jungle theme is cool esp for kids. Playground was clean and fun. Employees didnt seem to like their job, nor people.",3 stars,positive
9951,McDonald's,Fast food restaurant,"1916 M St NW, Washington, DC 20036, United States",38.9054561,-77.0442355,"1,269",4 years ago,Good ,4 stars,positive
23754,McDonald's,Fast food restaurant,"1415 E State Rd, Fern Park, FL 32730, United States",28.6553497,-81.3426916,"1,617",2 years ago,The people that work there DO NOT LISTEN to their customers you order one thing and they donï¿½ï¿½ï¿½ï¿½ï¿½ï¿½ï¿½ï¿½ï¿½ï¿½ï¿½ï¿½ï¿½ï¿½ï¿½ï¿½ï¿½ï¿½ï¿½ï¿½ï¿½ï¿½ï¿½ï¿½ï¿½ï¿½ï¿½t listen and just give you whatever they w,1 star,neutral
1521,McDonald's,Fast food restaurant,"1698 US-209, Brodheadsville, PA 18322, United States",40.9220806,-75.3999187,"1,028",3 years ago,Good ,4 stars,positive
27933,McDonald's,Fast food restaurant,"5725 W Irlo Bronson Memorial Hwy, Kissimmee, FL 34746, United States",28.3335081,-81.5137384,"5,567",5 years ago,"Excellent and fresh, hot, food.  The inside is spacious and clean. Friendly staff but I don't like the system where you have to order by yourself with the large touch pad, makes it hard to customize your order and confusing.  I'd rather just wait in line and have the attendants take my order like most McDonald's.  But at this McDonald's you must order at the touch pad by yourself.",4 stars,positive
26702,McDonald's,Fast food restaurant,"10901 Riverside Dr, North Hollywood, CA 91602, United States",34.1525074,-118.3679036,"1,794",a year ago,"The employees just kept screaming the n word. I wasnï¿½ï¿½ï¿½ï¿½ï¿½ï¿½ï¿½ï¿½ï¿½ï¿½ï¿½ï¿½ï¿½ï¿½ï¿½ï¿½ï¿½ï¿½ï¿½ï¿½ï¿½ï¿½ï¿½ï¿½ï¿½ï¿½ï¿½t even trying to eat here, I was just walking by. A",1 star,neutral
5129,McDonald's,Fast food restaurant,"724 Broadway, New York, NY 10003, United States",40.7291264,-73.9932643,"1,670",3 years ago,Good ,4 stars,positive
6716,McDonald's,Fast food restaurant,"490 8th Ave, New York, NY 10001, United States",40.7525294,-73.9928762,"3,902",5 years ago,Great food and really cook good and great service,5 stars,positive
19797,McDonald's,Fast food restaurant,"621 Broadway, Newark, NJ 07104, United States",40.7719101,-74.1614754,"1,564",5 years ago,"Oh yes, they have trained staff. I like it",5 stars,neutral
21643,McDonald's,Fast food restaurant,"By Mandalay Bay, 3999 S Las Vegas Blvd, Las Vegas, NV 89119, United States",36.0902437,-115.1758223,"2,365",9 months ago,"Crowded, cleanness is okay..",3 stars,neutral
25238,McDonald's,Fast food restaurant,"7010 Bradlick Shopping Center, Annandale, VA 22003, United States",38.8128231,-77.1850548,595,2 years ago,Good ,4 stars,positive
14661,McDonald's,Fast food restaurant,"111 Madison St, Oak Park, IL 60302, United States",41.8796564,-87.7779131,"1,454",8 months ago,"We made an order to McDonaldï¿½ï¿½ï¿½ï¿½ï¿½ï¿½ï¿½ï¿½ï¿½ï¿½ï¿½ï¿½ï¿½ï¿½ï¿½ï¿½ï¿½ï¿½ï¿½ï¿½ï¿½ï¿½ï¿½ï¿½ï¿½ï¿½ï¿½s through Uber eats app, we ordered 2 cactus plant flea market with the collectibles, but they didnï¿½ï¿½ï¿½ï¿½ï¿½ï¿½ï¿½ï¿½ï¿½ï¿½ï¿½ï¿½ï¿½ï¿½ï¿½ï¿½ï¿½ï¿½ï¿½ï¿½ï¿½ï¿½ï¿½ï¿½ï¿½ï¿½ï¿½t sent to us the toys, the only reason why we made this order and when we called to the Madison & Taylor store, the a",1 star,neutral
12671,McDonald's,Fast food restaurant,"501 W Imperial Hwy, Los Angeles, CA 90044, United States",33.9312613,-118.2829548,"2,722",8 months ago,Is a good place gor Take a moment to relax,5 stars,positive
10359,McDonald's,Fast food restaurant,"690 Alameda St, Los Angeles, CA 90021, United States",34.0352699,-118.2382063,"2,614",5 years ago,"Tables trashed, floor dirty but service was good at counter.
Need more security in morning's,  excessive homeless, very bad situation",2 stars,positive
14863,McDonald's,Fast food restaurant,"111 Madison St, Oak Park, IL 60302, United States",41.8796564,-87.7779131,"1,454",3 years ago,I have to wait for a coffee to be Brewing for 20 minutes rather than that everything it was scream really good,3 stars,positive
4897,McDonald's,Fast food restaurant,"724 Broadway, New York, NY 10003, United States",40.7291264,-73.9932643,"1,670",7 months ago,Bad,1 star,negative
2785,McDonald's,Fast food restaurant,"72-69 Kissena Blvd, Queens, NY 11367, United States",40.7274006,-73.8124604,"2,193",21 hours ago,My kids favorite,5 stars,neutral
457,McDonald's,Fast food restaurant,"13749 US-183 Hwy, Austin, TX 78750, United States",30.4607176,-97.7928744,"1,240",4 years ago,Good environment and clean,3 stars,positive
4005,McDonald's,Fast food restaurant,"429 7th Ave, New York, NY 10001, United States",40.7505058,-73.990583,"2,052",4 years ago,Excellent ,5 stars,positive
9706,McDonald's,Fast food restaurant,"1916 M St NW, Washington, DC 20036, United States",38.9054561,-77.0442355,"1,269",6 years ago,Good breakfast biscuits,4 stars,positive
25914,McDonald's,Fast food restaurant,"3501 Biscayne Blvd, Miami, FL 33137, United States",25.8099996,-80.1890981,"2,808",10 months ago,I ordered food the first time and they missed two items then I got a refund and ordered it again and they got my order completely wrong I asked for it make flurry and a 10 piece chicken McNugget and they gave me a six piece spicy chicken McNugget and didnï¿½ï¿½ï¿½ï¿½ï¿½ï¿½ï¿½ï¿½ï¿½ï¿½ï¿½ï¿½ï¿½ï¿½ï¿½ï¿½ï¿½ï¿½ï¿½ï¿,1 star,neutral
23726,McDonald's,Fast food restaurant,"1415 E State Rd, Fern Park, FL 32730, United States",28.6553497,-81.3426916,"1,617",8 months ago,Got someone else's order at curbside but im lovin it,4 stars,neutral
32420,McDonald's,Fast food restaurant,"3501 Biscayne Blvd, Miami, FL 33137, United States",25.8099996,-80.1890981,"2,810",a year ago,Open 24h for drive-thru. Burgers were good. The wait was insane. Maybe they had issues.,3 stars,positive
1191,McDonald's,Fast food restaurant,"1698 US-209, Brodheadsville, PA 18322, United States",40.9220806,-75.3999187,"1,028",5 years ago,didn't get the sauces I asked for,2 stars,neutral
701,McDonald's,Fast food restaurant,"13749 US-183 Hwy, Austin, TX 78750, United States",30.4607176,-97.7928744,"1,240",4 years ago, waiting time was longer than expected,1 star,neutral
2432,McDonald's,Fast food restaurant,"72-69 Kissena Blvd, Queens, NY 11367, United States",40.7274006,-73.8124604,"2,193",2 years ago,The service Its pretty Good,4 stars,positive
17591,McDonald's,Fast food restaurant,"702-2 Haddonfield-Berlin Rd, Voorhees Township, NJ 08043, United States",39.8520594,-74.9810994,933,3 years ago,Very good,5 stars,positive
18252,McDonald's,Fast food restaurant,"1100 N US Hwy 377, Roanoke, TX 76262, United States",33.0093179,-97.2229254,998,4 years ago,Don't use the app & have your husband pick up unless he takes your device because they won't give you the food you've ordered AND paid for!! Never had a problem at this store until now. THUMBS DOWN ON THE MCDS APP AND MANAGEMENT!!!,3 stars,negative
14027,McDonald's,Fast food restaurant,"6875 Sand Lake Rd, Orlando, FL 32819, United States",28.4503866,-81.4714142,"19,671",3 months ago,"Come on people, this place is so dirty and gross. Didn't try the pizza or pasta, but felt like I waS touching every virus known to man. My Big Mac was cold and no sauce. I was standing there when it was put up.",2 stars,negative
31972,McDonald's,Fast food restaurant,"632 S R L Thornton Freeway Service Rd, Dallas, TX 75203, United States",32.7445961,-96.8122859,"2,658",a year ago,I work there,5 stars,neutral
10691,McDonald's,Fast food restaurant,"1650 Washington Ave, Miami Beach, FL 33139, United States",25.7902955,-80.1320774,"4,922",3 months ago,Miami mcdonaldï¿½ï¿½ï¿½ï¿½ï¿½ï¿½ï¿½ï¿½ï¿½ï¿½ï¿½ï¿½ï¿½ï¿½ï¿½ï¿½ï¿½ï¿½ï¿½ï¿½ï¿½ï¿½ï¿½ï¿½ï¿½ï¿½ï¿½s > any other mcdonaldï¿½ï¿½ï¿½ï¿½ï¿½ï¿½ï¿,4 stars,neutral
28573,McDonald's,Fast food restaurant,"5725 W Irlo Bronson Memorial Hwy, Kissimmee, FL 34746, United States",28.3335081,-81.5137384,"5,567",4 years ago,Great quick fix delicious foods and great service super yummy,5 stars,positive
27323,McDonald's,Fast food restaurant,"10901 Riverside Dr, North Hollywood, CA 91602, United States",34.1525074,-118.3679036,"1,794",7 months ago,"The person who took my order was not very friendly, I hadn't even finished ordering and told me...have a nice day...",3 stars,negative
26430,McDonald's,Fast food restaurant,"1540 2nd St, Santa Monica, CA 90405, United States",34.0122192,-118.4945396,"3,381",5 years ago,"It's an interesting location for a McDonald's, and this property must be super expensive. Aside from that, it's a good enough place, and I give it 4 stars based on the expectations that come from a McDonald's to begin with. If you're on the Pier and you want a big Mac or some mcnuggets, this is your spot.",4 stars,positive
7538,McDonald's,Fast food restaurant,"550 Lawrence Expy, Sunnyvale, CA 94086, United States",37.3854949,-121.9954211,"1,562",4 years ago,Hot and fast,5 stars,neutral
16986,McDonald's,Fast food restaurant,"10901 Riverside Dr, North Hollywood, CA 91602, United States",34.1525074,-118.3679036,"1,795",6 years ago,McDonald's is McDonald's,4 stars,neutral
20063,McDonald's,Fast food restaurant,"621 Broadway, Newark, NJ 07104, United States",40.7719101,-74.1614754,"1,564",4 years ago,Excellent ,5 stars,positive
7263,McDonald's,Fast food restaurant,"550 Lawrence Expy, Sunnyvale, CA 94086, United States",37.3854949,-121.9954211,"1,562",3 years ago,Two for 5$ Deal on quarter pounders with cheese. But .... $3.45 for a large fry ?   Crazy !,3 stars,neutral
9395,McDonald's,Fast food restaurant,"1916 M St NW, Washington, DC 20036, United States",38.9054561,-77.0442355,"1,269",3 months ago,Love the food and service,5 stars,neutral
16963,McDonald's,Fast food restaurant,"10901 Riverside Dr, North Hollywood, CA 91602, United States",34.1525074,-118.3679036,"1,795",9 months ago,"The Big Mac never disappoints! It's the perfect combination of juicy beef, melted cheese, and tangy sauce.",5 stars,neutral
31936,McDonald's,Fast food restaurant,"632 S R L Thornton Freeway Service Rd, Dallas, TX 75203, United States",32.7445961,-96.8122859,"2,658",4 years ago,Fast and good service,5 stars,positive
15332,McDonald's,Fast food restaurant,"111 Madison St, Oak Park, IL 60302, United States",41.8796564,-87.7779131,"1,454",10 months ago,Excellent ,5 stars,positive
6680,McDonald's,Fast food restaurant,"490 8th Ave, New York, NY 10001, United States",40.7525294,-73.9928762,"3,902",a year ago,Good place to take a break of the walking,5 stars,positive
